time,id,mA,V,W
179.451,B,227.320,4.080,0.927
179.471,B,229.120,4.080,0.935
179.490,B,224.920,4.080,0.918
179.509,B,224.400,4.080,0.916
179.530,B,224.800,4.080,0.917
179.550,B,224.200,4.080,0.915
179.570,B,228.320,4.080,0.932
179.590,B,224.120,4.080,0.914
179.607,B,223.920,4.070,0.911
179.628,B,227.120,4.080,0.927
179.648,B,228.600,4.080,0.933
179.668,B,223.520,4.080,0.912
179.688,B,224.000,4.080,0.914
179.706,B,227.920,4.080,0.930
179.726,B,218.320,4.070,0.889
179.747,B,222.520,4.080,0.908
179.766,B,223.600,4.080,0.912
179.787,B,228.320,4.080,0.932
179.805,B,230.800,4.080,0.942
179.824,B,223.920,4.080,0.914
179.845,B,228.200,4.080,0.931
179.864,B,223.720,4.080,0.913
179.885,B,224.720,4.080,0.917
179.903,B,231.720,4.080,0.945
179.923,B,224.000,4.080,0.914
179.943,B,277.520,4.030,1.118
179.963,B,367.800,4.100,1.508
179.983,B,310.120,4.050,1.256
180.002,B,271.720,4.060,1.103
180.021,B,240.800,4.080,0.982
180.041,B,237.520,4.080,0.969
180.062,B,273.920,4.080,1.118
180.081,B,251.000,4.080,1.024
180.102,B,244.600,4.080,0.998
180.120,B,276.400,4.090,1.130
180.140,B,222.800,4.080,0.909
180.160,B,270.520,4.040,1.093
180.180,B,250.920,4.080,1.024
180.200,B,242.520,4.080,0.989
180.218,B,239.600,4.080,0.978
180.238,B,234.520,4.080,0.957
180.259,B,248.720,4.040,1.005
180.278,B,402.000,4.060,1.632
180.298,B,434.520,4.050,1.760
180.316,B,330.800,4.100,1.356
180.336,B,244.000,4.090,0.998
180.357,B,248.400,4.090,1.016
180.376,B,399.400,4.030,1.610
180.397,B,400.200,4.060,1.625
180.415,B,431.720,4.060,1.753
180.435,B,413.400,4.050,1.674
180.455,B,370.600,4.110,1.523
180.475,B,367.600,4.040,1.485
180.495,B,286.600,4.100,1.175
180.513,B,246.000,4.090,1.006
180.533,B,232.120,4.080,0.947
180.553,B,243.120,4.080,0.992
180.573,B,362.520,4.030,1.461
180.593,B,417.400,4.070,1.699
180.612,B,417.920,4.040,1.688
180.632,B,436.520,4.050,1.768
180.652,B,475.320,4.060,1.930
180.672,B,311.000,4.040,1.256
180.692,B,431.000,4.050,1.746
180.712,B,295.320,4.090,1.208
180.731,B,257.320,4.090,1.052
180.750,B,230.520,4.090,0.943
180.770,B,287.720,4.030,1.160
180.790,B,459.400,4.070,1.870
180.810,B,403.000,4.060,1.636
180.829,B,461.520,4.040,1.865
180.849,B,477.600,4.050,1.934
180.869,B,267.800,4.100,1.098
180.888,B,396.320,4.100,1.625
180.909,B,237.920,4.090,0.973
180.927,B,245.920,4.090,1.006
180.947,B,226.000,4.080,0.922
180.967,B,295.720,4.030,1.192
180.987,B,488.800,4.050,1.980
181.007,B,452.320,4.050,1.832
181.025,B,435.120,4.050,1.762
181.046,B,479.200,4.050,1.941
181.065,B,399.320,4.060,1.621
181.086,B,487.120,4.030,1.963
181.105,B,509.400,4.050,2.063
181.124,B,505.200,4.050,2.046
181.144,B,616.200,4.030,2.483
181.164,B,511.320,4.070,2.081
181.184,B,237.800,4.100,0.975
181.204,B,236.120,4.090,0.966
181.224,B,239.400,4.080,0.977
181.242,B,234.520,4.080,0.957
181.262,B,225.800,4.080,0.921
181.282,B,231.400,4.080,0.944
181.302,B,220.000,4.080,0.898
181.322,B,220.000,4.080,0.898
181.341,B,233.000,4.080,0.951
181.360,B,219.800,4.080,0.897
181.381,B,223.720,4.080,0.913
181.400,B,219.400,4.080,0.895
181.421,B,230.920,4.080,0.942
181.439,B,307.520,4.060,1.249
181.458,B,244.200,4.080,0.996
181.479,B,240.200,4.080,0.980
181.499,B,235.520,4.080,0.961
181.519,B,236.400,4.080,0.965
181.537,B,238.120,4.080,0.972
181.612,B,240.000,4.080,0.979
181.619,B,226.800,4.080,0.925
181.624,B,225.000,4.080,0.918
181.630,B,222.120,4.080,0.906
181.636,B,235.000,4.080,0.959
181.656,B,229.000,4.080,0.934
181.676,B,224.000,4.080,0.914
181.696,B,224.320,4.080,0.915
181.715,B,224.120,4.080,0.914
181.736,B,230.920,4.080,0.942
181.754,B,224.000,4.080,0.914
181.774,B,228.720,4.080,0.933
181.794,B,224.320,4.080,0.915
181.814,B,219.920,4.070,0.895
181.834,B,231.200,4.080,0.943
181.853,B,228.320,4.080,0.932
181.872,B,225.000,4.080,0.918
181.893,B,228.400,4.080,0.932
181.913,B,224.320,4.080,0.915
181.933,B,228.800,4.080,0.934
181.951,B,238.520,4.080,0.973
181.970,B,229.200,4.080,0.935
181.991,B,223.800,4.080,0.913
182.011,B,224.320,4.080,0.915
182.031,B,228.720,4.080,0.933
182.049,B,231.120,4.080,0.943
182.069,B,224.000,4.080,0.914
182.089,B,223.120,4.070,0.908
182.110,B,226.320,4.070,0.921
182.129,B,220.400,4.070,0.897
182.148,B,229.320,4.080,0.936
182.168,B,224.000,4.080,0.914
182.187,B,228.720,4.080,0.933
182.208,B,233.320,4.080,0.952
182.227,B,225.000,4.080,0.918
182.246,B,239.600,4.080,0.978
182.266,B,223.720,4.080,0.913
182.286,B,224.320,4.080,0.915
182.306,B,223.600,4.070,0.910
182.326,B,226.800,4.080,0.925
182.346,B,227.800,4.080,0.929
182.365,B,224.000,4.080,0.914
182.384,B,223.920,4.080,0.914
182.405,B,224.720,4.080,0.917
182.425,B,233.000,4.080,0.951
182.444,B,233.800,4.070,0.952
182.463,B,233.600,4.080,0.953
182.482,B,233.000,4.080,0.951
182.503,B,223.920,4.080,0.914
182.523,B,224.520,4.080,0.916
182.543,B,223.920,4.080,0.914
182.561,B,245.400,4.080,1.001
182.581,B,231.320,4.080,0.944
182.601,B,225.200,4.090,0.921
182.622,B,228.720,4.080,0.933
182.641,B,223.800,4.070,0.911
182.659,B,235.920,4.080,0.963
182.680,B,223.600,4.080,0.912
182.699,B,224.120,4.080,0.914
182.720,B,228.320,4.080,0.932
182.739,B,224.120,4.080,0.914
182.758,B,225.600,4.080,0.920
182.778,B,228.400,4.080,0.932
182.798,B,223.920,4.080,0.914
182.818,B,224.200,4.080,0.915
182.838,B,223.920,4.080,0.914
182.858,B,226.000,4.070,0.920
182.876,B,225.200,4.080,0.919
182.896,B,223.120,4.070,0.908
182.916,B,226.200,4.080,0.923
182.936,B,223.600,4.080,0.912
182.956,B,227.800,4.070,0.927
182.975,B,228.800,4.070,0.931
182.994,B,225.000,4.080,0.918
183.015,B,224.200,4.080,0.915
183.035,B,228.000,4.080,0.930
183.055,B,224.120,4.080,0.914
183.073,B,224.320,4.080,0.915
183.093,B,228.000,4.080,0.930
183.113,B,220.920,4.070,0.899
183.133,B,219.920,4.070,0.895
183.153,B,226.600,4.080,0.925
183.171,B,223.520,4.080,0.912
183.191,B,223.720,4.080,0.913
183.211,B,228.520,4.080,0.932
183.232,B,223.800,4.080,0.913
183.251,B,228.400,4.080,0.932
183.270,B,223.920,4.080,0.914
183.290,B,228.520,4.080,0.932
183.310,B,223.600,4.080,0.912
183.330,B,226.000,4.080,0.922
183.350,B,223.800,4.080,0.913
183.368,B,224.520,4.080,0.916
183.388,B,235.400,4.080,0.960
183.408,B,221.000,4.070,0.899
183.428,B,233.120,4.080,0.951
183.448,B,233.120,4.080,0.951
183.468,B,229.120,4.080,0.935
183.487,B,236.120,4.080,0.963
183.506,B,223.600,4.080,0.912
183.527,B,225.400,4.080,0.920
183.547,B,223.600,4.080,0.912
183.567,B,228.800,4.080,0.934
183.585,B,228.720,4.070,0.931
183.604,B,228.800,4.080,0.934
183.625,B,228.320,4.080,0.932
183.645,B,221.200,4.070,0.900
183.665,B,219.320,4.080,0.895
183.683,B,228.920,4.080,0.934
183.703,B,230.000,4.080,0.938
183.723,B,223.720,4.080,0.913
183.744,B,228.600,4.080,0.933
183.763,B,223.600,4.080,0.912
183.782,B,224.800,4.080,0.917
183.801,B,231.600,4.080,0.945
183.822,B,223.720,4.080,0.913
183.842,B,225.920,4.080,0.922
183.861,B,223.800,4.080,0.913
183.880,B,224.200,4.080,0.915
183.900,B,230.320,4.080,0.940
183.920,B,228.400,4.080,0.932
183.940,B,220.200,4.070,0.896
183.960,B,228.800,4.080,0.934
183.980,B,228.400,4.080,0.932
183.999,B,230.600,4.080,0.941
184.018,B,223.800,4.080,0.913
184.039,B,223.720,4.080,0.913
184.058,B,224.120,4.080,0.914
184.078,B,228.120,4.080,0.931
184.097,B,237.200,4.080,0.968
184.117,B,233.120,4.060,0.946
184.137,B,243.120,4.090,0.994
184.157,B,227.720,4.080,0.929
184.177,B,227.720,4.070,0.927
184.195,B,228.800,4.060,0.929
184.216,B,225.320,4.080,0.919
184.235,B,230.920,4.080,0.942
184.256,B,224.800,4.080,0.917
184.275,B,228.200,4.080,0.931
184.293,B,223.920,4.080,0.914
184.314,B,240.320,4.080,0.981
184.333,B,223.600,4.080,0.912
184.354,B,223.800,4.080,0.913
184.373,B,223.800,4.080,0.913
184.392,B,223.520,4.080,0.912
184.412,B,238.720,4.080,0.974
184.432,B,230.800,4.070,0.939
184.452,B,226.800,4.070,0.923
184.472,B,228.600,4.070,0.930
184.490,B,228.400,4.080,0.932
184.511,B,232.000,4.080,0.947
184.530,B,225.120,4.080,0.918
184.550,B,224.000,4.080,0.914
184.570,B,228.720,4.080,0.933
184.590,B,228.320,4.080,0.932
184.609,B,240.720,4.080,0.982
184.629,B,227.800,4.080,0.929
184.649,B,223.920,4.080,0.914
184.669,B,223.720,4.080,0.913
184.689,B,228.000,4.080,0.930
184.707,B,229.920,4.070,0.936
184.728,B,222.320,4.070,0.905
184.747,B,219.800,4.080,0.897
184.768,B,223.600,4.080,0.912
184.787,B,224.520,4.080,0.916
184.805,B,225.520,4.070,0.918
184.826,B,231.800,4.080,0.946
184.845,B,223.600,4.080,0.912
184.866,B,223.800,4.080,0.913
184.885,B,223.920,4.080,0.914
184.904,B,224.000,4.080,0.914
184.924,B,230.920,4.080,0.942
184.944,B,228.200,4.080,0.931
184.964,B,222.400,4.070,0.905
184.984,B,223.600,4.080,0.912
185.002,B,227.920,4.080,0.930
185.022,B,234.600,4.080,0.957
185.042,B,227.800,4.080,0.929
185.062,B,223.800,4.080,0.913
185.083,B,223.400,4.080,0.911
185.102,B,223.520,4.080,0.912
185.121,B,231.920,4.080,0.946
185.140,B,223.400,4.080,0.911
185.161,B,228.120,4.080,0.931
185.180,B,223.520,4.080,0.912
185.201,B,223.520,4.080,0.912
185.219,B,231.320,4.080,0.944
185.240,B,225.600,4.070,0.918
185.259,B,218.920,4.070,0.891
185.279,B,221.600,4.080,0.904
185.299,B,223.720,4.080,0.913
185.317,B,232.720,4.080,0.949
185.338,B,223.720,4.080,0.913
185.357,B,227.920,4.080,0.930
185.378,B,223.800,4.080,0.913
185.397,B,223.400,4.080,0.911
185.416,B,224.800,4.080,0.917
185.436,B,241.400,4.080,0.985
185.456,B,229.520,4.080,0.936
185.476,B,231.600,4.080,0.945
185.496,B,227.200,4.070,0.925
185.514,B,223.600,4.080,0.912
185.534,B,234.800,4.080,0.958
185.554,B,223.720,4.080,0.913
185.574,B,225.000,4.080,0.918
185.595,B,228.400,4.080,0.932
185.612,B,228.320,4.080,0.932
185.633,B,232.600,4.080,0.949
185.652,B,224.520,4.080,0.916
185.673,B,223.520,4.080,0.912
185.693,B,229.000,4.080,0.934
185.713,B,223.920,4.090,0.916
185.731,B,230.400,4.080,0.940
185.751,B,228.520,4.080,0.932
185.771,B,222.800,4.070,0.907
185.791,B,222.800,4.070,0.907
185.811,B,221.720,4.080,0.905
185.829,B,230.000,4.080,0.938
185.850,B,227.800,4.080,0.929
185.869,B,223.400,4.080,0.911
185.890,B,228.000,4.080,0.930
185.909,B,223.600,4.080,0.912
185.928,B,232.920,4.080,0.950
185.948,B,224.120,4.080,0.914
185.967,B,225.200,4.080,0.919
185.988,B,223.320,4.080,0.911
186.008,B,229.920,4.050,0.931
186.026,B,291.920,4.070,1.188
186.046,B,234.800,4.080,0.958
186.066,B,232.000,4.070,0.944
186.086,B,224.400,4.080,0.916
186.107,B,225.200,4.080,0.919
186.124,B,223.320,4.080,0.911
186.145,B,234.720,4.080,0.958
186.164,B,223.920,4.080,0.914
186.185,B,223.720,4.080,0.913
186.205,B,225.320,4.070,0.917
186.224,B,224.600,4.080,0.916
186.243,B,234.920,4.080,0.958
186.262,B,223.720,4.080,0.913
186.283,B,223.520,4.080,0.912
186.303,B,228.320,4.080,0.932
186.323,B,218.920,4.070,0.891
186.341,B,221.320,4.080,0.903
186.362,B,227.920,4.080,0.930
186.381,B,223.720,4.080,0.913
186.402,B,223.520,4.080,0.912
186.421,B,228.200,4.080,0.931
186.439,B,233.320,4.080,0.952
186.460,B,229.720,4.070,0.935
186.480,B,231.320,4.080,0.944
186.500,B,228.400,4.080,0.932
186.519,B,225.920,4.080,0.922
186.538,B,223.600,4.080,0.912
186.558,B,229.200,4.070,0.933
186.579,B,224.120,4.080,0.914
186.598,B,223.600,4.080,0.912
186.619,B,228.320,4.080,0.932
186.636,B,223.400,4.080,0.911
186.656,B,224.920,4.080,0.918
186.676,B,228.320,4.080,0.932
186.696,B,223.600,4.080,0.912
186.717,B,224.120,4.080,0.914
186.735,B,223.720,4.080,0.913
186.755,B,227.120,4.070,0.924
186.774,B,223.800,4.080,0.913
186.795,B,223.720,4.080,0.913
186.815,B,223.320,4.080,0.911
186.835,B,228.400,4.080,0.932
186.853,B,221.520,4.070,0.902
186.874,B,232.720,4.080,0.949
186.893,B,228.200,4.080,0.931
186.913,B,223.320,4.080,0.911
186.936,B,223.920,4.080,0.914
186.951,B,223.520,4.080,0.912
186.972,B,236.600,4.080,0.965
186.991,B,223.720,4.080,0.913
187.012,B,226.920,4.070,0.924
187.031,B,223.720,4.080,0.913
187.050,B,225.720,4.080,0.921
187.070,B,230.920,4.080,0.942
187.091,B,227.920,4.080,0.930
187.110,B,225.720,4.070,0.919
187.131,B,228.600,4.070,0.930
187.148,B,260.400,4.060,1.057
187.168,B,252.200,4.070,1.026
187.189,B,230.720,4.080,0.941
187.208,B,226.400,4.080,0.924
187.229,B,230.520,4.080,0.941
187.246,B,226.720,4.080,0.925
187.267,B,226.520,4.080,0.924
187.287,B,235.600,4.070,0.959
187.307,B,228.400,4.080,0.932
187.327,B,224.320,4.080,0.915
187.347,B,223.600,4.080,0.912
187.365,B,222.920,4.070,0.907
187.385,B,227.920,4.080,0.930
187.405,B,221.400,4.070,0.901
187.425,B,229.800,4.060,0.933
187.445,B,234.200,4.080,0.956
187.463,B,230.520,4.080,0.941
187.484,B,234.520,4.080,0.957
187.503,B,232.520,4.080,0.949
187.524,B,224.720,4.080,0.917
187.543,B,223.320,4.080,0.911
187.562,B,228.720,4.080,0.933
187.582,B,234.400,4.080,0.956
187.602,B,228.520,4.080,0.932
187.622,B,223.800,4.080,0.913
187.641,B,227.920,4.080,0.930
187.660,B,221.120,4.070,0.900
187.680,B,226.320,4.080,0.923
187.701,B,223.720,4.080,0.913
187.720,B,223.720,4.080,0.913
187.741,B,223.520,4.080,0.912
187.758,B,228.520,4.080,0.932
187.779,B,225.800,4.070,0.919
187.799,B,227.000,4.080,0.926
187.819,B,224.920,4.070,0.915
187.839,B,224.920,4.080,0.918
187.857,B,223.400,4.080,0.911
187.877,B,222.520,4.070,0.906
187.897,B,231.800,4.070,0.943
187.917,B,219.000,4.080,0.894
187.937,B,223.600,4.080,0.912
187.957,B,227.720,4.080,0.929
187.975,B,223.800,4.080,0.913
187.996,B,230.320,4.080,0.940
188.015,B,228.920,4.080,0.934
188.036,B,319.120,4.070,1.299
188.055,B,376.600,4.070,1.533
188.073,B,353.120,4.060,1.434
188.094,B,391.400,4.060,1.589
188.113,B,358.520,4.070,1.459
188.134,B,334.000,4.070,1.359
188.153,B,420.800,4.040,1.700
188.172,B,502.920,4.040,2.032
188.192,B,525.600,4.040,2.123
188.213,B,515.200,4.050,2.087
188.232,B,515.400,4.050,2.087
188.253,B,435.200,4.070,1.771
188.271,B,475.720,4.050,1.927
188.291,B,522.720,4.050,2.117
188.311,B,536.720,4.050,2.174
188.330,B,593.400,4.030,2.391
188.351,B,520.920,4.070,2.120
188.371,B,416.120,4.020,1.673
188.389,B,633.320,4.050,2.565
188.409,B,500.920,4.070,2.039
188.429,B,463.000,4.060,1.880
188.449,B,403.400,4.070,1.642
188.470,B,400.320,4.070,1.629
188.487,B,403.320,4.060,1.637
188.508,B,426.720,4.060,1.732
188.527,B,418.520,4.040,1.691
188.548,B,543.000,4.050,2.199
188.568,B,351.600,4.050,1.424
188.586,B,510.000,4.060,2.071
188.606,B,386.200,4.030,1.556
188.626,B,357.400,4.040,1.444
188.646,B,356.200,4.050,1.443
188.666,B,345.800,4.050,1.400
188.685,B,318.520,4.070,1.296
188.704,B,315.600,4.070,1.284
188.725,B,305.800,4.080,1.248
188.744,B,296.200,4.090,1.211
188.765,B,297.520,4.080,1.214
188.783,B,226.800,4.090,0.928
188.802,B,230.800,4.100,0.946
188.823,B,224.800,4.090,0.919
188.842,B,228.400,4.090,0.934
188.863,B,221.320,4.090,0.905
188.883,B,220.600,4.090,0.902
188.901,B,232.120,4.080,0.947
188.921,B,223.200,4.090,0.913
188.941,B,222.800,4.090,0.911
188.961,B,255.400,4.070,1.039
188.982,B,319.400,4.040,1.290
188.999,B,445.200,4.050,1.803
189.020,B,405.200,4.050,1.641
189.039,B,399.520,4.060,1.622
189.059,B,426.200,4.050,1.726
189.080,B,456.400,4.060,1.853
189.098,B,378.800,4.110,1.557
189.118,B,344.920,4.100,1.414
189.138,B,318.320,4.080,1.299
189.158,B,333.000,4.080,1.359
189.178,B,298.920,4.050,1.211
189.197,B,271.720,4.050,1.100
189.216,B,299.400,4.050,1.213
189.237,B,285.920,4.040,1.155
189.256,B,283.800,4.040,1.147
189.276,B,279.400,4.040,1.129
189.295,B,296.920,4.040,1.200
189.314,B,291.000,4.060,1.181
189.335,B,302.320,4.060,1.227
189.354,B,287.520,4.060,1.167
189.375,B,280.720,4.080,1.145
189.395,B,288.600,4.080,1.177
189.413,B,300.400,4.080,1.226
189.433,B,296.720,4.070,1.208
189.453,B,289.120,4.060,1.174
189.473,B,297.720,4.080,1.215
189.494,B,288.200,4.070,1.173
189.511,B,297.920,4.080,1.216
189.531,B,302.800,4.090,1.238
189.552,B,303.120,4.090,1.240
189.571,B,298.920,4.100,1.226
189.592,B,303.800,4.110,1.249
189.610,B,295.320,4.100,1.211
189.630,B,299.520,4.090,1.225
189.650,B,294.920,4.100,1.209
189.670,B,290.920,4.100,1.193
189.690,B,290.920,4.100,1.193
189.709,B,291.200,4.090,1.191
189.728,B,228.920,4.090,0.936
189.748,B,209.320,4.080,0.854
189.768,B,208.400,4.080,0.850
189.788,B,200.920,4.070,0.818
189.807,B,202.400,4.080,0.826
189.826,B,208.920,4.070,0.850
189.847,B,202.320,4.080,0.825
189.867,B,198.920,4.080,0.812
189.887,B,194.800,4.080,0.795
189.907,B,198.200,4.080,0.809
189.925,B,194.520,4.080,0.794
189.945,B,198.520,4.080,0.810
189.966,B,194.920,4.080,0.795
189.985,B,202.120,4.070,0.823
190.005,B,250.720,4.030,1.010
190.023,B,283.400,4.100,1.162
190.043,B,195.600,4.080,0.798
190.064,B,193.600,4.090,0.792
190.083,B,189.320,4.070,0.771
190.104,B,196.600,4.090,0.804
190.121,B,191.120,4.090,0.782
190.142,B,192.720,4.080,0.786
190.162,B,219.520,4.080,0.896
190.182,B,210.000,4.090,0.859
190.202,B,190.200,4.090,0.778
190.220,B,190.400,4.090,0.779
190.240,B,185.800,4.080,0.758
190.260,B,189.800,4.090,0.776
190.280,B,185.120,4.090,0.757
190.300,B,185.920,4.090,0.760
190.319,B,182.600,4.090,0.747
190.338,B,187.600,4.090,0.767
190.359,B,179.720,4.070,0.731
190.378,B,185.800,4.090,0.760
190.399,B,182.200,4.080,0.743
190.417,B,183.320,4.090,0.750
190.437,B,181.800,4.090,0.744
190.457,B,203.400,4.090,0.832
190.477,B,187.000,4.080,0.763
190.497,B,187.800,4.070,0.764
190.517,B,191.600,4.080,0.782
190.535,B,181.600,4.090,0.743
190.555,B,193.120,4.090,0.790
190.576,B,183.120,4.070,0.745
190.595,B,177.920,4.070,0.724
190.616,B,180.720,4.090,0.739
190.633,B,181.400,4.090,0.742
190.654,B,193.200,4.080,0.788
190.674,B,182.120,4.090,0.745
190.693,B,185.800,4.090,0.760
190.714,B,181.920,4.080,0.742
190.732,B,183.400,4.090,0.750
190.752,B,184.720,4.070,0.752
190.772,B,184.000,4.090,0.753
190.792,B,181.720,4.090,0.743
190.812,B,186.200,4.080,0.760
190.831,B,181.800,4.090,0.744
190.850,B,181.800,4.080,0.742
190.871,B,194.600,4.090,0.796
190.890,B,183.800,4.090,0.752
190.911,B,181.720,4.090,0.743
190.929,B,186.400,4.090,0.762
190.949,B,181.520,4.090,0.742
190.969,B,188.720,4.090,0.772
190.989,B,182.200,4.090,0.745
191.009,B,186.120,4.090,0.761
191.029,B,220.520,4.070,0.898
191.048,B,193.120,4.080,0.788
191.067,B,196.800,4.090,0.805
191.088,B,192.120,4.090,0.786
191.107,B,187.800,4.090,0.768
191.128,B,188.400,4.070,0.767
191.145,B,184.600,4.090,0.755
191.165,B,196.000,4.080,0.800
191.186,B,191.320,4.090,0.782
191.205,B,187.120,4.090,0.765
191.226,B,191.200,4.080,0.780
191.244,B,187.000,4.080,0.763
191.264,B,194.720,4.080,0.794
191.284,B,187.120,4.080,0.763
191.304,B,189.400,4.070,0.771
191.324,B,190.920,4.080,0.779
191.343,B,187.120,4.080,0.763
191.362,B,188.600,4.070,0.768
191.383,B,191.000,4.080,0.779
191.402,B,190.920,4.080,0.779
191.422,B,184.200,4.070,0.750
191.441,B,196.920,4.080,0.803
191.461,B,195.800,4.080,0.799
191.481,B,202.120,4.080,0.825
191.500,B,191.120,4.080,0.780
191.521,B,186.920,4.090,0.765
191.539,B,191.320,4.080,0.781
191.560,B,187.000,4.080,0.763
191.579,B,196.600,4.070,0.800
191.600,B,187.200,4.080,0.764
191.619,B,191.520,4.080,0.781
191.640,B,187.000,4.080,0.763
191.658,B,189.000,4.070,0.769
191.677,B,190.400,4.070,0.775
191.698,B,185.200,4.080,0.756
191.717,B,187.000,4.080,0.763
191.739,B,186.800,4.090,0.764
191.756,B,187.520,4.080,0.765
191.776,B,208.520,4.070,0.849
191.796,B,206.000,4.090,0.843
191.816,B,187.000,4.090,0.765
191.836,B,190.800,4.080,0.778
191.855,B,188.320,4.090,0.770
191.874,B,192.200,4.080,0.784
191.894,B,189.000,4.070,0.769
191.914,B,187.400,4.070,0.763
191.934,B,188.520,4.070,0.767
191.953,B,186.400,4.080,0.761
191.972,B,192.320,4.080,0.785
191.993,B,198.520,4.080,0.810
192.012,B,187.200,4.080,0.764
192.033,B,187.200,4.090,0.766
192.051,B,191.000,4.080,0.779
192.072,B,187.120,4.090,0.765
192.091,B,195.120,4.080,0.796
192.111,B,188.920,4.070,0.769
192.131,B,187.520,4.080,0.765
192.151,B,186.600,4.080,0.761
192.170,B,187.120,4.080,0.763
192.189,B,193.600,4.070,0.788
192.210,B,184.320,4.080,0.752
192.229,B,186.800,4.080,0.762
192.250,B,191.320,4.080,0.781
192.268,B,188.120,4.080,0.768
192.288,B,193.520,4.080,0.790
192.308,B,191.320,4.080,0.781
192.329,B,186.920,4.080,0.763
192.348,B,188.000,4.080,0.767
192.366,B,188.120,4.070,0.766
192.386,B,194.800,4.080,0.795
192.406,B,187.120,4.080,0.763
192.426,B,191.920,4.070,0.781
192.446,B,188.400,4.080,0.769
192.465,B,191.320,4.080,0.781
192.484,B,197.920,4.070,0.806
192.505,B,192.800,4.070,0.785
192.525,B,188.800,4.090,0.772
192.545,B,191.120,4.080,0.780
192.563,B,187.320,4.080,0.764
192.583,B,188.200,4.080,0.768
192.603,B,196.600,4.090,0.804
192.623,B,187.920,4.090,0.769
192.643,B,188.200,4.080,0.768
192.661,B,189.720,4.090,0.776
192.682,B,187.600,4.090,0.767
192.701,B,198.400,4.090,0.811
192.722,B,189.720,4.070,0.772
192.741,B,182.000,4.080,0.743
192.762,B,187.320,4.080,0.764
192.780,B,191.000,4.080,0.779
192.800,B,193.600,4.090,0.792
192.820,B,186.920,4.080,0.763
192.839,B,191.200,4.080,0.780
192.860,B,186.720,4.080,0.762
192.878,B,187.200,4.080,0.764
192.898,B,198.320,4.080,0.809
192.918,B,187.920,4.080,0.767
192.939,B,187.000,4.080,0.763
192.958,B,184.600,4.070,0.751
192.977,B,186.520,4.080,0.761
192.996,B,195.520,4.080,0.798
193.017,B,186.720,4.080,0.762
193.037,B,191.120,4.080,0.780
193.057,B,186.720,4.080,0.762
193.075,B,186.920,4.080,0.763
193.094,B,190.920,4.080,0.779
193.115,B,191.200,4.080,0.780
193.135,B,187.520,4.080,0.765
193.155,B,187.120,4.080,0.763
193.173,B,191.000,4.080,0.779
193.194,B,224.920,4.090,0.920
193.213,B,208.000,4.080,0.849
193.234,B,180.120,4.090,0.737
193.253,B,188.920,4.090,0.773
193.274,B,184.200,4.080,0.752
193.292,B,184.800,4.090,0.756
193.311,B,191.000,4.090,0.781
193.332,B,187.520,4.090,0.767
193.351,B,182.920,4.090,0.748
193.372,B,187.800,4.090,0.768
193.390,B,232.800,4.080,0.950
193.410,B,240.400,4.100,0.986
193.430,B,199.120,4.080,0.812
193.451,B,214.000,4.080,0.873
193.470,B,205.600,4.080,0.839
193.489,B,187.200,4.090,0.766
193.509,B,187.920,4.090,0.769
193.528,B,185.200,4.080,0.756
193.549,B,189.320,4.080,0.772
193.568,B,181.920,4.080,0.742
193.587,B,189.320,4.070,0.771
193.606,B,262.520,4.090,1.074
193.627,B,187.520,4.090,0.767
193.647,B,190.920,4.090,0.781
193.667,B,187.120,4.080,0.763
