machine,utime,sURI,path,file,date,ffversion,endTime,kwatthours,kwh,max,mean,min,seconds,startTime,std,sum,type,var
"reptile",1328806810,"vuze-26799.jar","/home/abez/green-results/reptile-1328806810-vuze-26799.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328807452,0.0038,0.00401778533635675,24.5,23.9074829931972,21.6,605,1328806847,0.201979449899606,14057.6,wattageSummary,0.0407956981817475
"reptile",1328652651,"vuze-26730.jar","/home/abez/green-results/reptile-1328652651-vuze-26730.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328653297,0.004,0.00401587643518519,24.7,24.0551666666667,21.4,601,1328652696,0.345116136203999,14433.1,wattageSummary,0.119105147468377
"reptile",1328653320,"vuze-26731.jar","/home/abez/green-results/reptile-1328653320-vuze-26731.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328653962,0.0039,0.00398983310185182,24.7,23.8991666666665,21.5,601,1328653361,0.290384533901283,14339.4999999999,wattageSummary,0.0843231775290652
"reptile",1328653985,"vuze-26732.jar","/home/abez/green-results/reptile-1328653985-vuze-26732.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328654633,0.004,0.00400504714364948,25.1,24.0302828618969,21.8,600,1328654033,0.364666175910738,14442.2,wattageSummary,0.132981419853362
"reptile",1328654654,"vuze-26734.jar","/home/abez/green-results/reptile-1328654654-vuze-26734.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328655297,0.0039,0.00397078763888886,24.8,23.8644999999998,21.4,599,1328654698,0.339974098017496,14318.6999999999,wattageSummary,0.11558238732281
"reptile",1328655320,"vuze-26735.jar","/home/abez/green-results/reptile-1328655320-vuze-26735.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328655666,0.0018,0.00193741867228239,25.0,24.1339350180505,21.7,289,1328655377,0.448673612167551,6685.1,wattageSummary,0.201308010255478
"reptile",1328655997,"vuze-26737.jar","/home/abez/green-results/reptile-1328655997-vuze-26737.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328656638,0.004,0.00398940654464779,24.7,23.9364392678868,21.4,600,1328656038,0.322107590815739,14385.7999999999,wattageSummary,0.10375330006112
"reptile",1328656659,"vuze-26738.jar","/home/abez/green-results/reptile-1328656659-vuze-26738.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328657306,0.004,0.00399666111111111,25.0,24.02,21.7,599,1328656707,0.358721528803409,14412,wattageSummary,0.128681135227055
"reptile",1328657328,"vuze-26744.jar","/home/abez/green-results/reptile-1328657328-vuze-26744.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328657901,0.0035,0.00352722594339621,24.7,23.913396226415,21.5,531,1328657370,0.335078600932958,12674.0999999999,wattageSummary,0.112277668803188
"reptile",1328657989,"vuze-26745.jar","/home/abez/green-results/reptile-1328657989-vuze-26745.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328658631,0.004,0.00399477537037037,25.0,24.0086666666667,21.7,599,1328658032,0.384714045819293,14405.2,wattageSummary,0.148004897050649
"reptile",1328658652,"vuze-26747.jar","/home/abez/green-results/reptile-1328658652-vuze-26747.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328659292,0.0039,0.00398746533555186,24.7,23.9247920133111,21.5,600,1328658692,0.328432131503551,14378.8,wattageSummary,0.107867665003966
"reptile",1328659313,"vuze-26748.jar","/home/abez/green-results/reptile-1328659313-vuze-26748.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328659958,0.004,0.00400061009428729,24.9,24.0036605657238,21.8,600,1328659358,0.368220827667765,14426.2,wattageSummary,0.135586577928334
"reptile",1328659978,"vuze-26750.jar","/home/abez/green-results/reptile-1328659978-vuze-26750.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328660621,0.0026,0.00399238172966781,24.6,23.9144329896907,21.5,601,1328660020,0.324179788219822,13918.2,wattageSummary,0.105092535090249
"reptile",1328660642,"vuze-26751.jar","/home/abez/green-results/reptile-1328660642-vuze-26751.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328661283,0.0039,0.00396909601851853,24.9,23.8543333333334,21.7,599,1328660684,0.368022131627499,14312.6000000001,wattageSummary,0.135440289367648
"reptile",1328661307,"vuze-26752.jar","/home/abez/green-results/reptile-1328661307-vuze-26752.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328661946,0.004,0.00399319467592594,24.7,23.9991666666667,21.5,599,1328661347,0.320031257164434,14399.5,wattageSummary,0.102420005562248
"reptile",1328661967,"vuze-26753.jar","/home/abez/green-results/reptile-1328661967-vuze-26753.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328662607,0.0039,0.00396186910704384,24.6,23.7712146422631,21.6,600,1328662007,0.304116242324187,14286.5000000001,wattageSummary,0.0924866888453835
"reptile",1328662627,"vuze-26755.jar","/home/abez/green-results/reptile-1328662627-vuze-26755.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328663266,0.0039,0.00398735343383583,24.4,23.924120603015,21.4,600,1328662666,0.282108145168549,14282.7,wattageSummary,0.079585005570439
"reptile",1328663287,"vuze-26759.jar","/home/abez/green-results/reptile-1328663287-vuze-26759.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328663926,0.0039,0.0039478814351852,24.3,23.7268333333334,21.3,599,1328663327,0.276086360312463,14236.1,wattageSummary,0.0762236783505831
"reptile",1328663944,"vuze-26760.jar","/home/abez/green-results/reptile-1328663944-vuze-26760.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328664585,0.0038,0.0039891736111111,24.4,23.9749999999999,21.5,599,1328663986,0.174056462615839,13809.6,wattageSummary,0.0302956521783388
"reptile",1328664605,"vuze-26761.jar","/home/abez/green-results/reptile-1328664605-vuze-26761.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328665248,0.0039,0.00394788143518519,24.3,23.7268333333334,21.4,599,1328664649,0.277774314575249,14236.1,wattageSummary,0.0771585698377493
"reptile",1328665267,"vuze-26762.jar","/home/abez/green-results/reptile-1328665267-vuze-26762.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328665907,0.0039,0.00398599556295063,24.4,23.9159733777038,21.4,600,1328665307,0.287015259687188,14373.5,wattageSummary,0.0823777592933038
"reptile",1328665929,"vuze-26763.jar","/home/abez/green-results/reptile-1328665929-vuze-26763.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328666569,0.0039,0.00396062118691072,24.6,23.7637271214643,21.6,600,1328665969,0.292088032521277,14282.0000000001,wattageSummary,0.0853154187421508
"reptile",1328666589,"vuze-26764.jar","/home/abez/green-results/reptile-1328666589-vuze-26764.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328667228,0.0028,0.00397179064925231,24.4,23.8705281090289,21.4,599,1328666629,0.294199139358035,14012,wattageSummary,0.0865531335990088
"reptile",1328667247,"vuze-26765.jar","/home/abez/green-results/reptile-1328667247-vuze-26765.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328667316,0,0.000182122685185185,24.4,22.6083333333333,21.6,29,1328667287,0.946244570858255,271.3,wattageSummary,0.895378787878723
"reptile",1328667906,"vuze-26766.jar","/home/abez/green-results/reptile-1328667906-vuze-26766.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328668546,0.0039,0.00397491962962962,24.4,23.8893333333333,21.5,599,1328667947,0.267841596395506,14333.6,wattageSummary,0.0717391207596934
"reptile",1328668566,"vuze-26767.jar","/home/abez/green-results/reptile-1328668566-vuze-26767.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328669208,0.0039,0.00395825300925928,24.6,23.7891666666668,21.7,599,1328668609,0.303401922806627,14273.5000000001,wattageSummary,0.0920527267627587
"reptile",1328669228,"vuze-26768.jar","/home/abez/green-results/reptile-1328669228-vuze-26768.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328669868,0.0039,0.003982667775929,24.3,23.896006655574,21.4,600,1328669268,0.279017370950589,14361.5,wattageSummary,0.0778506932921785
"reptile",1328669888,"vuze-26776.jar","/home/abez/green-results/reptile-1328669888-vuze-26776.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328670527,0.0039,0.00395381597222224,24.7,23.7625000000001,21.7,599,1328669928,0.283921530924182,14257.5000000001,wattageSummary,0.0806114357223311
"reptile",1328670549,"vuze-26777.jar","/home/abez/green-results/reptile-1328670549-vuze-26777.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328671193,0.0031,0.00397630407124682,24.5,23.8578244274809,21.5,600,1328670593,0.293908584295975,12501.5,wattageSummary,0.0863822559228641
"reptile",1328671214,"vuze-26778.jar","/home/abez/green-results/reptile-1328671214-vuze-26778.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328671855,0.0033,0.00397782608695651,24.7,23.8669565217391,21.7,600,1328671255,0.313883658498157,13723.5,wattageSummary,0.0985229510721874
"reptile",1328671874,"vuze-26779.jar","/home/abez/green-results/reptile-1328671874-vuze-26779.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328672512,0.0037,0.00397436213991769,24.4,23.9259259259259,21.6,598,1328671914,0.286963168765711,13566,wattageSummary,0.082347860228058
"reptile",1328672532,"vuze-26780.jar","/home/abez/green-results/reptile-1328672532-vuze-26780.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328673173,0.0024,0.00398066551921973,24.6,23.8839931153184,21.8,600,1328672573,0.300520054911626,13876.6,wattageSummary,0.0903123034040869
"reptile",1328673189,"vuze-26786.jar","/home/abez/green-results/reptile-1328673189-vuze-26786.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328673830,0.0039,0.00397614365740738,24.4,23.8171666666665,21.5,601,1328673229,0.277037702689521,14290.2999999999,wattageSummary,0.0767498887114877
"reptile",1328673850,"vuze-26787.jar","/home/abez/green-results/reptile-1328673850-vuze-26787.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328674490,0.0039,0.00399585420144686,24.6,23.9751252086811,21.5,600,1328673890,0.312930280656038,14361.1,wattageSummary,0.0979253605514668
"reptile",1328674511,"vuze-26788.jar","/home/abez/green-results/reptile-1328674511-vuze-26788.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328675150,0.0028,0.0039604323945025,24.4,23.8022648083623,21.4,599,1328674551,0.285138145853197,13662.4999999999,wattageSummary,0.0813037622205988
"reptile",1328675171,"vuze-26789.jar","/home/abez/green-results/reptile-1328675171-vuze-26789.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328675818,0.004,0.00399317803660566,24.6,23.959068219634,21.4,600,1328675218,0.29875597121916,14399.4,wattageSummary,0.0892551303391034
"reptile",1328675839,"vuze-26790.jar","/home/abez/green-results/reptile-1328675839-vuze-26790.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328676480,0.0033,0.00395555933256837,24.4,23.7729776247849,21.7,599,1328675881,0.255713163351985,13812.1,wattageSummary,0.0653892219114792
"reptile",1328676499,"vuze-26791.jar","/home/abez/green-results/reptile-1328676499-vuze-26791.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328676901,0.0023,0.00239580801587301,24.4,23.8917142857143,21.6,361,1328676540,0.35412417256699,8362.09999999999,wattageSummary,0.125403929596255
"reptile",1328677158,"vuze-26792.jar","/home/abez/green-results/reptile-1328677158-vuze-26792.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328677800,0.0039,0.00396816417082641,24.7,23.8089850249584,21.8,600,1328677200,0.274200294385973,14309.2,wattageSummary,0.0751858014413544
"reptile",1328677819,"vuze-26793.jar","/home/abez/green-results/reptile-1328677819-vuze-26793.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328678458,0.0038,0.00397205502964237,24.4,23.8721170395869,21.5,599,1328677859,0.290387066430812,13869.7,wattageSummary,0.0843246483502926
"reptile",1328678477,"vuze-26794.jar","/home/abez/green-results/reptile-1328678477-vuze-26794.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328679118,0.0032,0.00397797101449276,24.7,23.8678260869566,21.9,600,1328678518,0.317093679777981,13724,wattageSummary,0.10054840175514
"reptile",1328679138,"vuze-26797.jar","/home/abez/green-results/reptile-1328679138-vuze-26797.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328679777,0.0039,0.00396646152777776,24.5,23.8384999999999,21.5,599,1328679178,0.2760339494406,14303.0999999999,wattageSummary,0.0761947412437756
"reptile",1328679797,"vuze-26798.jar","/home/abez/green-results/reptile-1328679797-vuze-26798.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328680436,0.0021,0.00399120741056219,24.5,23.9872231686542,21.6,599,1328679837,0.279731019525674,14080.5,wattageSummary,0.0782494432848732
"reptile",1328680454,"vuze-26799.jar","/home/abez/green-results/reptile-1328680454-vuze-26799.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328681094,0.0039,0.00397013888888886,24.5,23.8208333333332,21.4,600,1328680494,0.270316648980375,14292.4999999999,wattageSummary,0.0730710907159793
"reptile",1328681115,"vuze-26801.jar","/home/abez/green-results/reptile-1328681115-vuze-26801.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328681756,0.0039,0.00398124240740741,24.5,23.9273333333334,21.7,599,1328681157,0.273332654694134,14356.4,wattageSummary,0.0747107401221426
"reptile",1328681776,"vuze-26730.jar","/home/abez/green-results/reptile-1328681776-vuze-26730.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328682415,0.0038,0.00398648876458211,24.9,23.9588640275386,21.8,599,1328681816,0.296609723442217,13920.0999999999,wattageSummary,0.0879773280404685
"reptile",1328682436,"vuze-26731.jar","/home/abez/green-results/reptile-1328682436-vuze-26731.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328683075,0.0032,0.0039780126662754,24.8,23.9079225352111,21.6,599,1328682476,0.300893286754038,13579.6999999999,wattageSummary,0.090536770013648
"reptile",1328683097,"vuze-26732.jar","/home/abez/green-results/reptile-1328683097-vuze-26732.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328683737,0.0035,0.00399763454270599,25.0,24.0258503401362,21.8,599,1328683138,0.385528409758197,14127.2000000001,wattageSummary,0.148632154730684
"reptile",1328683760,"vuze-26734.jar","/home/abez/green-results/reptile-1328683760-vuze-26734.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328684400,0.0039,0.00397448525319976,24.7,23.8469115191986,21.5,600,1328683800,0.318629449796229,14284.2999999999,wattageSummary,0.101524726277448
"reptile",1328684422,"vuze-26735.jar","/home/abez/green-results/reptile-1328684422-vuze-26735.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328685062,0.004,0.00400395449074075,24.7,24.0638333333334,21.5,599,1328684463,0.309841855649863,14438.3,wattageSummary,0.0960019755125503
"reptile",1328685084,"vuze-26730.jar","/home/abez/green-results/reptile-1328685084-vuze-26730.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328685725,0.0036,0.00401785487329432,24.8,23.8291228070174,21.5,607,1328685118,0.38889813569021,13582.5999999999,wattageSummary,0.151241759943321
"reptile",1328685746,"vuze-26731.jar","/home/abez/green-results/reptile-1328685746-vuze-26731.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328686384,0.0023,0.00399139454106281,24.7,23.988347826087,21.5,599,1328685785,0.321722093250224,13793.3,wattageSummary,0.103505105285306
"reptile",1328686406,"vuze-26732.jar","/home/abez/green-results/reptile-1328686406-vuze-26732.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328687050,0.0023,0.00397319912229935,24.7,23.8789930555553,21.8,599,1328686451,0.302441703988907,13754.2999999999,wattageSummary,0.0914709843117136
"reptile",1328687072,"vuze-26734.jar","/home/abez/green-results/reptile-1328687072-vuze-26734.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328687708,0.0039,0.00395819160514859,24.8,23.9487223168654,21.6,595,1328687113,0.316784564495862,14057.9,wattageSummary,0.100352460302833
"reptile",1328687733,"vuze-26735.jar","/home/abez/green-results/reptile-1328687733-vuze-26735.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328688373,0.0022,0.00397678021191292,24.9,23.9005154639174,21.8,599,1328687774,0.350190126292995,13910.0999999999,wattageSummary,0.122633124553104
"reptile",1328688393,"vuze-26737.jar","/home/abez/green-results/reptile-1328688393-vuze-26737.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328689033,0.004,0.00399846365740742,24.7,24.0308333333334,21.5,599,1328688434,0.306957669019144,14418.5,wattageSummary,0.0942230105696663
"reptile",1328689055,"vuze-26730.jar","/home/abez/green-results/reptile-1328689055-vuze-26730.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328689699,0.0039,0.0039845257903494,25.0,23.9071547420964,21.7,600,1328689099,0.365283530545652,14368.1999999999,wattageSummary,0.133432057687896
"reptile",1328689720,"vuze-26731.jar","/home/abez/green-results/reptile-1328689720-vuze-26731.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328690359,0.0039,0.00397724907407405,24.8,23.9033333333332,21.5,599,1328689760,0.329448705639249,14341.9999999999,wattageSummary,0.108536449647376
"reptile",1328690379,"vuze-26732.jar","/home/abez/green-results/reptile-1328690379-vuze-26732.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328691020,0.002,0.00400720313441833,25.0,24.0432188065099,21.9,600,1328690420,0.392218399224619,13295.9,wattageSummary,0.153835272690323
"reptile",1328691043,"vuze-26734.jar","/home/abez/green-results/reptile-1328691043-vuze-26734.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328691682,0.0019,0.00397184021675451,24.8,23.8708260105447,21.4,599,1328691083,0.330161376942075,13582.4999999999,wattageSummary,0.109006534824287
"reptile",1328691702,"vuze-26735.jar","/home/abez/green-results/reptile-1328691702-vuze-26735.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328692342,0.004,0.00400209648148149,24.9,24.0526666666667,21.6,599,1328691743,0.321867809874754,14431.6,wattageSummary,0.103598887033571
"reptile",1328692364,"vuze-26737.jar","/home/abez/green-results/reptile-1328692364-vuze-26737.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328693003,0.0039,0.00397769277777774,24.7,23.9059999999998,21.4,599,1328692404,0.312612984602846,14343.5999999999,wattageSummary,0.0977268781422992
"reptile",1328693020,"vuze-26738.jar","/home/abez/green-results/reptile-1328693020-vuze-26738.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328693663,0.003,0.00400243413516611,24.8,24.0146048109967,21.5,600,1328693063,0.337158979503574,13976.5000000001,wattageSummary,0.113676177459892
"reptile",1328693684,"vuze-26744.jar","/home/abez/green-results/reptile-1328693684-vuze-26744.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328694323,0.0039,0.00397724907407407,25.0,23.9033333333333,21.8,599,1328693724,0.379467453330815,14342,wattageSummary,0.143995548137374
"reptile",1328694342,"vuze-26745.jar","/home/abez/green-results/reptile-1328694342-vuze-26745.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328694983,0.004,0.00399001663893508,24.7,23.9400998336105,21.5,600,1328694383,0.306114341428016,14387.9999999999,wattageSummary,0.0937059900279079
"reptile",1328695003,"vuze-26747.jar","/home/abez/green-results/reptile-1328695003-vuze-26747.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328695642,0.004,0.00399272324074075,25.0,23.9963333333334,21.9,599,1328695043,0.376593848993961,14397.8,wattageSummary,0.141822927100086
"reptile",1328695664,"vuze-26748.jar","/home/abez/green-results/reptile-1328695664-vuze-26748.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328696308,0.0039,0.00398280555555553,24.8,23.8968333333332,21.5,600,1328695708,0.318185546971295,14338.0999999999,wattageSummary,0.101242042301422
"reptile",1328696329,"vuze-26750.jar","/home/abez/green-results/reptile-1328696329-vuze-26750.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328696971,0.004,0.00400778143518521,24.8,24.0868333333335,21.5,599,1328696372,0.314815003392464,14452.1000000001,wattageSummary,0.099108486360997
"reptile",1328696992,"vuze-26751.jar","/home/abez/green-results/reptile-1328696992-vuze-26751.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328697636,0.0039,0.00397824151363382,24.7,23.8694490818029,21.8,600,1328697036,0.283583489741522,14297.7999999999,wattageSummary,0.08041959565398
"reptile",1328697657,"vuze-26752.jar","/home/abez/green-results/reptile-1328697657-vuze-26752.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328698296,0.004,0.00400558333333335,24.8,24.0335000000001,21.5,600,1328697696,0.313408345954799,14420.1000000001,wattageSummary,0.0982247913141233
"reptile",1328698320,"vuze-26753.jar","/home/abez/green-results/reptile-1328698320-vuze-26753.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328698961,0.0039,0.00397608800925928,24.6,23.8168333333334,21.8,601,1328698360,0.289608518592019,14290.1000000001,wattageSummary,0.0838730940410637
"reptile",1328698979,"vuze-26755.jar","/home/abez/green-results/reptile-1328698979-vuze-26755.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328699620,0.0019,0.00396983990851913,24.4,23.8190394511148,21.5,600,1328699020,0.280152946989543,13886.4999999999,wattageSummary,0.0784856737069257
"reptile",1328699640,"vuze-26759.jar","/home/abez/green-results/reptile-1328699640-vuze-26759.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328700279,0.002,0.00399395761741122,24.5,23.9637457044673,21.5,600,1328699679,0.298432607605039,13946.9,wattageSummary,0.0890620212819429
"reptile",1328700297,"vuze-26760.jar","/home/abez/green-results/reptile-1328700297-vuze-26760.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328700938,0.0039,0.0039632724074074,24.4,23.8193333333333,21.4,599,1328700339,0.276381741448367,14291.6,wattageSummary,0.0763868670060318
"reptile",1328700956,"vuze-26761.jar","/home/abez/green-results/reptile-1328700956-vuze-26761.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328701335,0.0022,0.00225730705256154,24.5,23.9008982035928,21.6,340,1328700995,0.363044064281997,7982.89999999999,wattageSummary,0.131800992610391
"reptile",1328701613,"vuze-26762.jar","/home/abez/green-results/reptile-1328701613-vuze-26762.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328702256,0.0039,0.00398420967592592,24.7,23.9451666666666,21.8,599,1328701657,0.312686627637867,14367.1,wattageSummary,0.0977729271035424
"reptile",1328702276,"vuze-26763.jar","/home/abez/green-results/reptile-1328702276-vuze-26763.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328702915,0.0039,0.00396554638888887,24.4,23.8329999999999,21.5,599,1328702316,0.262791614010281,14299.7999999999,wattageSummary,0.0690594323941286
"reptile",1328702935,"vuze-26764.jar","/home/abez/green-results/reptile-1328702935-vuze-26764.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328703576,0.004,0.0040038546866334,24.5,24.0231281198004,21.6,600,1328702976,0.286497583277644,14437.9,wattageSummary,0.0820808652239308
"reptile",1328703595,"vuze-26765.jar","/home/abez/green-results/reptile-1328703595-vuze-26765.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328704234,0.0039,0.00396468671296294,24.4,23.8278333333332,21.5,599,1328703635,0.274288222393984,14296.6999999999,wattageSummary,0.0752340289440514
"reptile",1328704251,"vuze-26766.jar","/home/abez/green-results/reptile-1328704251-vuze-26766.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328704890,0.0039,0.00398041046296296,24.4,23.9223333333333,21.5,599,1328704291,0.27693991239968,14353.4,wattageSummary,0.0766957150799423
"reptile",1328704910,"vuze-26767.jar","/home/abez/green-results/reptile-1328704910-vuze-26767.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328705551,0.0039,0.00397762063227952,24.6,23.8657237936771,21.8,600,1328704951,0.28622226256476,14343.2999999999,wattageSummary,0.0819231835876902
"reptile",1328705570,"vuze-26768.jar","/home/abez/green-results/reptile-1328705570-vuze-26768.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328706209,0.0039,0.00397483643518516,24.4,23.8888333333332,21.5,599,1328705610,0.26729081452983,14333.2999999999,wattageSummary,0.0714443795320202
"reptile",1328706228,"vuze-26776.jar","/home/abez/green-results/reptile-1328706228-vuze-26776.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328706869,0.004,0.0039936494731004,24.4,23.9618968386024,21.6,600,1328706269,0.291654583378637,14401.1,wattageSummary,0.0850623960057661
"reptile",1328706889,"vuze-26777.jar","/home/abez/green-results/reptile-1328706889-vuze-26777.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328707532,0.0039,0.0039559512962963,24.3,23.7753333333333,21.4,599,1328706933,0.276862137705029,14265.2,wattageSummary,0.0766526432945984
"reptile",1328707550,"vuze-26778.jar","/home/abez/green-results/reptile-1328707550-vuze-26778.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328708190,0.0039,0.00398440379629629,24.4,23.9463333333333,21.5,599,1328707591,0.285228822807655,14367.8,wattageSummary,0.0813554813602406
"reptile",1328708208,"vuze-26779.jar","/home/abez/green-results/reptile-1328708208-vuze-26779.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328708847,0.0039,0.00396693296296294,24.6,23.8413333333332,21.8,599,1328708248,0.244454123703212,14304.7999999999,wattageSummary,0.0597578185955055
"reptile",1328708866,"vuze-26780.jar","/home/abez/green-results/reptile-1328708866-vuze-26780.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328709175,0.0017,0.00176920178799489,24.4,23.8544061302682,21.5,267,1328708908,0.413276927786089,6226,wattageSummary,0.170797819040308
"reptile",1328709527,"vuze-26783.jar","/home/abez/green-results/reptile-1328709527-vuze-26783.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328710167,0.0033,0.00396485129857448,24.6,23.8288224956062,21.7,599,1328709568,0.260103280802394,13558.5999999999,wattageSummary,0.0676537166841691
"reptile",1328710185,"vuze-26786.jar","/home/abez/green-results/reptile-1328710185-vuze-26786.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328710830,0.0039,0.00396541874653357,24.4,23.7925124792014,21.5,600,1328710230,0.310473579534995,14299.3000000001,wattageSummary,0.096393843589273
"reptile",1328710852,"vuze-26787.jar","/home/abez/green-results/reptile-1328710852-vuze-26787.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328711493,0.0029,0.00394427465725394,24.7,23.7051565377532,21.7,599,1328710894,0.31758301263698,12871.9,wattageSummary,0.10085896991558
"reptile",1328711510,"vuze-26788.jar","/home/abez/green-results/reptile-1328711510-vuze-26788.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328712150,0.0039,0.00396472222222221,24.5,23.8280467445742,21.5,599,1328711551,0.279598418108383,14272.9999999999,wattageSummary,0.0781752754087104
"reptile",1328712170,"vuze-26789.jar","/home/abez/green-results/reptile-1328712170-vuze-26789.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328712810,0.0039,0.00397994444444446,24.7,23.9195325542572,21.8,599,1328712211,0.324736757587552,14327.8000000001,wattageSummary,0.105453961728476
"reptile",1328712827,"vuze-26790.jar","/home/abez/green-results/reptile-1328712827-vuze-26790.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328713468,0.0033,0.00408224137931036,25.1,24.4934482758622,21.4,600,1328712868,0.428829598561438,14206.2000000001,wattageSummary,0.183894824602365
"reptile",1328713491,"vuze-26791.jar","/home/abez/green-results/reptile-1328713491-vuze-26791.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328714132,0.0022,0.00411353197337964,25.1,24.7223958333334,23.6,599,1328713533,0.232420510010209,14240.1,wattageSummary,0.0540192934734058
"reptile",1328714157,"vuze-26792.jar","/home/abez/green-results/reptile-1328714157-vuze-26792.jar/green-logger.txt.gz","green-logger.txt.gz","","",1328714798,0.0038,0.00398520758258256,24.6,23.9912162162161,23.5,598,1328714200,0.234482272800804,14202.7999999999,wattageSummary,0.0549819362578305
